Country,Year,BMI,BP,Continent
Dominica,1985,25.67662,130.4815,North America
Dominica,1986,25.8256,130.4211,North America
Dominica,1987,25.97479,130.4482,North America
Dominica,1988,26.12208,130.5817,North America
Dominica,1989,26.27425,130.6284,North America
Dominica,1990,26.42616,130.5684,North America
Dominica,1991,26.56057,130.4843,North America
Dominica,1992,26.70031,130.4183,North America
Dominica,1993,26.83472,130.3346,North America
Dominica,1994,26.97868,130.1641,North America
Dominica,1995,27.1092,130.033,North America
Dominica,1996,27.24627,129.9852,North America
Dominica,1997,27.37954,129.9794,North America
Dominica,1998,27.51322,129.991,North America
Dominica,1999,27.65704,130.0176,North America
Dominica,2000,27.83015,130.0752,North America
Dominica,2001,27.96251,130.1229,North America
Dominica,2002,28.09965,130.1799,North America
Dominica,2003,28.22883,130.2829,North America
Dominica,2004,28.34005,130.4123,North America
Dominica,2005,28.45255,130.5891,North America
Dominica,2006,28.55824,130.749,North America
Dominica,2007,28.67354,130.9328,North America
Dominica,2008,28.7839,131.1026,North America
Dominica,1980,24.98288,130.8465,North America
Dominica,1981,25.12133,130.8348,North America
Dominica,1982,25.27661,130.7654,North America
Dominica,1983,25.40247,130.6713,North America
Ecuador,1984,25.1183,126.5974,South America
Ecuador,1985,25.19925,126.4271,South America
Ecuador,1986,25.28809,126.2512,South America
Ecuador,1987,25.36395,126.063,South America
Ecuador,1988,25.4516,126.0327,South America
Ecuador,1989,25.54268,125.9804,South America
Ecuador,1990,25.61809,125.8612,South America
Ecuador,1991,25.68769,125.7048,South America
Ecuador,1992,25.76615,125.583,South America
Ecuador,1993,25.83786,125.4433,South America
Ecuador,1994,25.92154,125.3528,South America
Ecuador,1995,26.00809,125.1429,South America
Ecuador,1996,26.09707,124.9068,South America
Ecuador,1997,26.1944,124.7118,South America
Ecuador,1998,26.27697,124.4653,South America
Ecuador,1999,26.35168,124.3042,South America
Ecuador,2000,26.41458,124.0952,South America
Ecuador,2001,26.48262,123.9204,South America
Ecuador,2002,26.55303,123.7925,South America
Ecuador,2003,26.62253,123.637,South America
Ecuador,2004,26.70127,123.5279,South America
Ecuador,2005,26.78637,123.4309,South America
Ecuador,2006,26.87529,123.2942,South America
Ecuador,2007,26.9646,123.135,South America
Ecuador,2008,27.06269,122.9864,South America
Ecuador,1980,24.71972,127.098,South America
Ecuador,1981,24.8378,127.0498,South America
Ecuador,1982,24.94091,126.9562,South America
Ecuador,1983,25.02931,126.7895,South America
Egypt,1984,26.20682,124.8519,Africa
Egypt,1985,26.38088,124.8865,Africa
Egypt,1986,26.54896,124.9129,Africa
Egypt,1987,26.71338,124.9448,Africa
Egypt,1988,26.86903,124.9671,Africa
Egypt,1989,27.01317,124.9993,Africa
Egypt,1990,27.16286,125.0332,Africa
Egypt,1991,27.30697,125.0536,Africa
Egypt,1992,27.45217,125.0939,Africa
Egypt,1993,27.59839,125.1319,Africa
Egypt,1994,27.752,125.1646,Africa
Egypt,1995,27.91628,125.2091,Africa
Egypt,1996,28.09558,125.2656,Africa
Egypt,1997,28.27913,125.3015,Africa
Egypt,1998,28.46474,125.333,Africa
Egypt,1999,28.65712,125.3731,Africa
Egypt,2000,28.84879,125.4206,Africa
Egypt,2001,29.03225,125.4726,Africa
Egypt,2002,29.20828,125.4958,Africa
Egypt,2003,29.37144,125.4763,Africa
Egypt,2004,29.52119,125.4433,Africa
Egypt,2005,29.66619,125.3818,Africa
Egypt,2006,29.80682,125.309,Africa
Egypt,2007,29.95573,125.21,Africa
Egypt,2008,30.09997,125.0931,Africa
Egypt,1980,25.43077,124.5519,Africa
Egypt,1981,25.63318,124.6403,Africa
Egypt,1982,25.83357,124.7371,Africa
Egypt,1983,26.02519,124.809,Africa
El Salvador,1984,24.16268,122.0095,North America
El Salvador,1985,24.28476,121.7911,North America
El Salvador,1986,24.40299,121.5859,North America
El Salvador,1987,24.52525,121.3952,North America
El Salvador,1988,24.64966,121.2395,North America
El Salvador,1989,24.7785,121.1039,North America
El Salvador,1990,24.91805,120.9851,North America
El Salvador,1991,25.05858,120.8822,North America
El Salvador,1992,25.21249,120.7878,North America
El Salvador,1993,25.36823,120.6958,North America
El Salvador,1994,25.52531,120.5975,North America
El Salvador,1995,25.69331,120.4773,North America
El Salvador,1996,25.86083,120.324,North America
El Salvador,1997,26.03133,120.1875,North America
El Salvador,1998,26.20243,120.0579,North America
El Salvador,1999,26.36937,119.9565,North America
El Salvador,2000,26.54081,119.9023,North America
El Salvador,2001,26.71558,119.8618,North America
El Salvador,2002,26.8835,119.8362,North America
El Salvador,2003,27.04576,119.819,North America
El Salvador,2004,27.20395,119.7997,North America
El Salvador,2005,27.36747,119.7913,North America
El Salvador,2006,27.52055,119.8384,North America
El Salvador,2007,27.67914,119.8926,North America
El Salvador,2008,27.84092,119.9321,North America
El Salvador,1980,23.6643,122.9391,North America
El Salvador,1981,23.79664,122.7232,North America
El Salvador,1982,23.9182,122.4795,North America
El Salvador,1983,24.04013,122.2418,North America
Equatorial Guinea,1984,20.43541,130.5238,Africa
Equatorial Guinea,1985,20.51032,130.4977,Africa
Equatorial Guinea,1986,20.58421,130.4708,Africa
Equatorial Guinea,1987,20.66468,130.4919,Africa
Equatorial Guinea,1988,20.75175,130.5338,Africa
Equatorial Guinea,1989,20.84254,130.589,Africa
Equatorial Guinea,1990,20.9441,130.6473,Africa
Equatorial Guinea,1991,21.04068,130.6941,Africa
Equatorial Guinea,1992,21.14766,130.7389,Africa
Equatorial Guinea,1993,21.26046,130.7843,Africa
Equatorial Guinea,1994,21.36624,130.7784,Africa
Equatorial Guinea,1995,21.49731,130.8201,Africa
Equatorial Guinea,1996,21.65067,130.8995,Africa
Equatorial Guinea,1997,21.87742,131.0912,Africa
Equatorial Guinea,1998,22.10901,131.2755,Africa
Equatorial Guinea,1999,22.37173,131.4868,Africa
Equatorial Guinea,2000,22.62966,131.6684,Africa
Equatorial Guinea,2001,22.91532,131.8673,Africa
Equatorial Guinea,2002,23.19161,132.0235,Africa
Equatorial Guinea,2003,23.45269,132.118,Africa
Equatorial Guinea,2004,23.71526,132.2025,Africa
Equatorial Guinea,2005,23.95374,132.2278,Africa
Equatorial Guinea,2006,24.15697,132.1974,Africa
Equatorial Guinea,2007,24.34837,132.1354,Africa
Equatorial Guinea,2008,24.52837,132.0392,Africa
Equatorial Guinea,1980,20.08512,130.4484,Africa
Equatorial Guinea,1981,20.17828,130.4787,Africa
Equatorial Guinea,1982,20.26365,130.4917,Africa
Equatorial Guinea,1983,20.34326,130.4793,Africa
Eritrea,1984,18.92637,118.7894,Africa
Eritrea,1985,19.00152,119.0446,Africa
Eritrea,1986,19.084,119.2902,Africa
Eritrea,1987,19.16122,119.5687,Africa
Eritrea,1988,19.24402,119.8682,Africa
Eritrea,1989,19.32084,120.1616,Africa
Eritrea,1990,19.3935,120.4659,Africa
Eritrea,1991,19.47151,120.8203,Africa
Eritrea,1992,19.56208,121.1838,Africa
Eritrea,1993,19.65939,121.4825,Africa
Eritrea,1994,19.76938,121.8593,Africa
Eritrea,1995,19.87757,122.1954,Africa
Eritrea,1996,19.99555,122.4899,Africa
Eritrea,1997,20.11762,122.7634,Africa
Eritrea,1998,20.23286,123.0054,Africa
Eritrea,1999,20.34381,123.2267,Africa
Eritrea,2000,20.42769,123.4249,Africa
Eritrea,2001,20.51584,123.6622,Africa
Eritrea,2002,20.60579,123.9032,Africa
Eritrea,2003,20.68341,124.1735,Africa
Eritrea,2004,20.75676,124.4847,Africa
Eritrea,2005,20.83406,124.8166,Africa
Eritrea,2006,20.91343,125.1285,Africa
Eritrea,2007,20.9984,125.4481,Africa
Eritrea,2008,21.08232,125.7948,Africa
Eritrea,1980,18.63684,117.4954,Africa
Eritrea,1981,18.71241,117.8446,Africa
Eritrea,1982,18.79083,118.1676,Africa
Eritrea,1983,18.85964,118.5095,Africa
Estonia,1984,25.72062,136.4815,Europe
Estonia,1985,25.64465,136.1351,Europe
Estonia,1986,25.57589,135.7728,Europe
Estonia,1987,25.5024,135.3635,Europe
Estonia,1988,25.41911,134.9198,Europe
Estonia,1989,25.33636,134.4292,Europe
Estonia,1990,25.24596,133.8932,Europe
Estonia,1991,25.1335,133.2842,Europe
Estonia,1992,25.00342,132.6191,Europe
Estonia,1993,24.88368,132.0559,Europe
Estonia,1994,24.78486,131.5484,Europe
Estonia,1995,24.72344,131.1877,Europe
Estonia,1996,24.70892,130.8985,Europe
Estonia,1997,24.70662,130.7004,Europe
Estonia,1998,24.728,130.4832,Europe
Estonia,1999,24.77032,130.2793,Europe
Estonia,2000,24.8143,130.1854,Europe
Estonia,2001,24.87022,130.1075,Europe
Estonia,2002,24.92251,129.9921,Europe
Estonia,2003,24.97842,129.8773,Europe
Estonia,2004,25.02737,129.759,Europe
Estonia,2005,25.0764,129.6701,Europe
Estonia,2006,25.1088,129.5979,Europe
Estonia,2007,25.15141,129.5624,Europe
Estonia,2008,25.18598,129.5161,Europe
Estonia,1980,25.99215,137.7143,Europe
Estonia,1981,25.9235,137.4186,Europe
Estonia,1982,25.85909,137.1177,Europe
Estonia,1983,25.79263,136.8101,Europe
Ethiopia,1984,18.98441,118.1783,Africa
Ethiopia,1985,19.02616,118.4478,Africa
Ethiopia,1986,19.08186,118.7317,Africa
Ethiopia,1987,19.12803,119.0315,Africa
Ethiopia,1988,19.19111,119.3878,Africa
Ethiopia,1989,19.24107,119.7169,Africa
Ethiopia,1990,19.29207,120.0726,Africa
Ethiopia,1991,19.32588,120.4205,Africa
Ethiopia,1992,19.36864,120.7711,Africa
Ethiopia,1993,19.42975,121.1002,Africa
Ethiopia,1994,19.49796,121.4216,Africa
Ethiopia,1995,19.56716,121.7438,Africa
Ethiopia,1996,19.65104,122.062,Africa
Ethiopia,1997,19.73613,122.364,Africa
Ethiopia,1998,19.81617,122.6542,Africa
Ethiopia,1999,19.90667,122.9617,Africa
Ethiopia,2000,19.99806,123.2946,Africa
Ethiopia,2001,20.09382,123.6419,Africa
Ethiopia,2002,20.1839,123.9984,Africa
Ethiopia,2003,20.26137,124.3722,Africa
Ethiopia,2004,20.34391,124.7941,Africa
Ethiopia,2005,20.43111,125.2501,Africa
Ethiopia,2006,20.52046,125.7065,Africa
Ethiopia,2007,20.61484,126.1723,Africa
Ethiopia,2008,20.71463,126.6251,Africa
Ethiopia,1980,18.75781,116.6236,Africa
Ethiopia,1981,18.81757,117.0292,Africa
Ethiopia,1982,18.87934,117.4135,Africa
Ethiopia,1983,18.93904,117.8444,Africa
Fiji,1984,24.36866,124.7124,Oceania
Fiji,1985,24.57865,124.8171,Oceania
Fiji,1986,24.77139,124.892,Oceania
Fiji,1987,24.94611,124.9667,Oceania
Fiji,1988,25.11844,125.0997,Oceania
Fiji,1989,25.29832,125.235,Oceania
Fiji,1990,25.49417,125.425,Oceania
Fiji,1991,25.70165,125.5826,Oceania
Fiji,1992,25.90212,125.698,Oceania
Fiji,1993,26.11345,125.8493,Oceania
Fiji,1994,26.32099,126.0015,Oceania
Fiji,1995,26.52898,126.1456,Oceania
Fiji,1996,26.74471,126.3041,Oceania
Fiji,1997,26.95052,126.4463,Oceania
Fiji,1998,27.1409,126.6147,Oceania
Fiji,1999,27.35674,126.7273,Oceania
Fiji,2000,27.58021,126.84,Oceania
Fiji,2001,27.81091,126.938,Oceania
Fiji,2002,28.05165,127.0538,Oceania
Fiji,2003,28.27612,127.1665,Oceania
Fiji,2004,28.49849,127.2704,Oceania
Fiji,2005,28.71777,127.3532,Oceania
Fiji,2006,28.93759,127.4067,Oceania
Fiji,2007,29.1402,127.4447,Oceania
Fiji,2008,29.33941,127.4768,Oceania
Fiji,1980,23.54419,124.38,Oceania
Fiji,1981,23.77847,124.4693,Oceania
Fiji,1982,23.99169,124.5321,Oceania
Fiji,1983,24.1705,124.6102,Oceania
Finland,1984,25.0422,136.4311,Europe
Finland,1985,25.05974,135.9397,Europe
Finland,1986,25.08167,135.4948,Europe
Finland,1987,25.10498,135.1057,Europe
Finland,1988,25.14281,134.745,Europe
Finland,1989,25.19364,134.4209,Europe
Finland,1990,25.23017,134.0747,Europe
Finland,1991,25.25007,133.6866,Europe
Finland,1992,25.26479,133.28,Europe
Finland,1993,25.26404,132.8562,Europe
Finland,1994,25.26391,132.4177,Europe
Finland,1995,25.26985,131.9184,Europe
Finland,1996,25.27653,131.414,Europe
Finland,1997,25.29758,130.9147,Europe
Finland,1998,25.31869,130.3987,Europe
Finland,1999,25.34276,129.9365,Europe
Finland,2000,25.36981,129.493,Europe
Finland,2001,25.39521,129.0869,Europe
Finland,2002,25.41902,128.6964,Europe
Finland,2003,25.44332,128.3291,Europe
Finland,2004,25.4718,127.9756,Europe
Finland,2005,25.50081,127.6283,Europe
Finland,2006,25.52971,127.2743,Europe
Finland,2007,25.55775,126.9188,Europe
Finland,2008,25.58418,126.5645,Europe
Finland,1980,24.98852,138.4208,Europe
Finland,1981,24.99879,137.9415,Europe
Finland,1982,25.01531,137.4362,Europe
Finland,1983,25.02775,136.9318,Europe
France,1984,24.23314,130.1658,Europe
France,1985,24.25001,129.6983,Europe
France,1986,24.26522,129.2905,Europe
France,1987,24.28881,128.9064,Europe
France,1988,24.32352,128.55,Europe
France,1989,24.36112,128.2122,Europe
France,1990,24.39446,127.9024,Europe
France,1991,24.42828,127.5696,Europe
France,1992,24.45819,127.2634,Europe
France,1993,24.4818,126.9342,Europe
France,1994,24.49754,126.5782,Europe
France,1995,24.51697,126.1979,Europe
France,1996,24.54057,125.765,Europe
France,1997,24.56626,125.2837,Europe
France,1998,24.59732,124.7804,Europe
France,1999,24.62642,124.2757,Europe
France,2000,24.65746,123.7922,Europe
France,2001,24.69151,123.3061,Europe
France,2002,24.72699,122.8281,Europe
France,2003,24.7537,122.3257,Europe
France,2004,24.77467,121.8503,Europe
France,2005,24.79473,121.389,Europe
France,2006,24.81034,120.9448,Europe
France,2007,24.82031,120.478,Europe
France,2008,24.82949,120.0146,Europe
France,1980,24.14603,132.0924,Europe
France,1981,24.17227,131.593,Europe
France,1982,24.19774,131.1215,Europe
France,1983,24.21969,130.6444,Europe
Gabon,1984,22.3582,137.6329,Africa
Gabon,1985,22.46353,137.3243,Africa
Gabon,1986,22.56431,137.0339,Africa
Gabon,1987,22.66049,136.6971,Africa
Gabon,1988,22.77291,136.4271,Africa
Gabon,1989,22.8877,136.2087,Africa
Gabon,1990,23.00592,136.0113,Africa
Gabon,1991,23.14247,135.8222,Africa
Gabon,1992,23.26579,135.5638,Africa
Gabon,1993,23.41311,135.2502,Africa
Gabon,1994,23.55586,134.9725,Africa
Gabon,1995,23.71741,134.6402,Africa
Gabon,1996,23.89582,134.3394,Africa
Gabon,1997,24.07538,134.0209,Africa
Gabon,1998,24.26376,133.6889,Africa
Gabon,1999,24.43896,133.3217,Africa
Gabon,2000,24.60761,132.9702,Africa
Gabon,2001,24.76765,132.6101,Africa
Gabon,2002,24.91982,132.3095,Africa
Gabon,2003,25.07514,131.9946,Africa
Gabon,2004,25.23539,131.6497,Africa
Gabon,2005,25.40611,131.3128,Africa
Gabon,2006,25.58094,130.9896,Africa
Gabon,2007,25.76457,130.6728,Africa
Gabon,2008,25.95121,130.3625,Africa
Gabon,1980,21.903,138.8162,Africa
Gabon,1981,22.02049,138.4747,Africa
Gabon,1982,22.13363,138.1485,Africa
Gabon,1983,22.23929,137.8822,Africa
Gambia,1984,20.55073,127.0469,Africa
Gambia,1985,20.69229,127.1477,Africa
Gambia,1986,20.86157,127.2761,Africa
Gambia,1987,21.02528,127.4326,Africa
Gambia,1988,21.18862,127.6026,Africa
Gambia,1989,21.36146,127.7827,Africa
Gambia,1990,21.53997,127.9788,Africa
Gambia,1991,21.71549,128.1509,Africa
Gambia,1992,21.87857,128.3497,Africa
Gambia,1993,22.04121,128.5379,Africa
Gambia,1994,22.19134,128.6811,Africa
Gambia,1995,22.3403,128.7875,Africa
Gambia,1996,22.49764,128.8734,Africa
Gambia,1997,22.66777,128.9687,Africa
Gambia,1998,22.8482,129.0923,Africa
Gambia,1999,23.04659,129.2083,Africa
Gambia,2000,23.23764,129.3356,Africa
Gambia,2001,23.43574,129.4746,Africa
Gambia,2002,23.63134,129.5809,Africa
Gambia,2003,23.81644,129.7175,Africa
Gambia,2004,24.01381,129.84,Africa
Gambia,2005,24.20729,129.9648,Africa
Gambia,2006,24.41034,130.0428,Africa
Gambia,2007,24.61564,130.1235,Africa
Gambia,2008,24.82101,130.208,Africa
Gambia,1980,20.03307,126.4045,Africa
Gambia,1981,20.14893,126.5689,Africa
Gambia,1982,20.27363,126.7554,Africa
Gambia,1983,20.41185,126.9074,Africa
Georgia,1984,25.95523,134.7429,Europe
Georgia,1985,26.00093,134.6185,Europe
Georgia,1986,26.03347,134.4834,Europe
Georgia,1987,26.06067,134.3612,Europe
Georgia,1988,26.08604,134.2544,Europe
Georgia,1989,26.09822,134.1381,Europe
Georgia,1990,26.08228,133.9932,Europe
Georgia,1991,26.01797,133.7772,Europe
Georgia,1992,25.88204,133.377,Europe
Georgia,1993,25.70626,132.9283,Europe
Georgia,1994,25.56143,132.5144,Europe
Georgia,1995,25.48309,132.1148,Europe
Georgia,1996,25.45346,131.8352,Europe
Georgia,1997,25.46192,131.6083,Europe
Georgia,1998,25.49816,131.4408,Europe
Georgia,1999,25.54228,131.2765,Europe
Georgia,2000,25.59522,131.1606,Europe
Georgia,2001,25.67591,131.0693,Europe
Georgia,2002,25.77232,130.9868,Europe
Georgia,2003,25.88601,130.9425,Europe
Georgia,2004,26.00189,130.8453,Europe
Georgia,2005,26.1218,130.7736,Europe
Georgia,2006,26.21885,130.7013,Europe
Georgia,2007,26.34015,130.6481,Europe
Georgia,2008,26.45014,130.5789,Europe
Georgia,1980,25.7688,135.1444,Europe
Georgia,1981,25.81893,135.0548,Europe
Georgia,1982,25.86046,134.9654,Europe
Georgia,1983,25.91248,134.8598,Europe
Germany,1984,24.88941,133.8742,Europe
Germany,1985,24.9334,133.5259,Europe
Germany,1986,24.97543,133.2518,Europe
Germany,1987,25.012,132.9995,Europe
Germany,1988,25.0546,132.8069,Europe
Germany,1989,25.10253,132.6308,Europe
Germany,1990,25.14284,132.4601,Europe
Germany,1991,25.1968,132.2798,Europe
Germany,1992,25.25234,132.1137,Europe
Germany,1993,25.28572,131.8859,Europe
Germany,1994,25.31828,131.6122,Europe
Germany,1995,25.35103,131.2764,Europe
Germany,1996,25.39147,130.9147,Europe
Germany,1997,25.42401,130.4979,Europe
Germany,1998,25.4601,130.0262,Europe
Germany,1999,25.48559,129.5291,Europe
Germany,2000,25.51645,129.0619,Europe
Germany,2001,25.54752,128.5426,Europe
Germany,2002,25.57631,128.0019,Europe
Germany,2003,25.60041,127.456,Europe
Germany,2004,25.62407,126.934,Europe
Germany,2005,25.64736,126.4192,Europe
Germany,2006,25.67338,125.9101,Europe
Germany,2007,25.70588,125.4044,Europe
Germany,2008,25.73903,124.9044,Europe
Germany,1980,24.72684,135.3171,Europe
Germany,1981,24.77291,134.9539,Europe
Germany,1982,24.81385,134.6098,Europe
Germany,1983,24.85018,134.2333,Europe
Ghana,1984,21.05385,126.1473,Africa
Ghana,1985,21.12942,126.3798,Africa
Ghana,1986,21.22626,126.6436,Africa
Ghana,1987,21.34407,126.908,Africa
Ghana,1988,21.46354,127.1872,Africa
Ghana,1989,21.5896,127.4538,Africa
Ghana,1990,21.69897,127.59,Africa
Ghana,1991,21.8301,127.8447,Africa
Ghana,1992,21.97155,128.041,Africa
Ghana,1993,22.11708,128.2444,Africa
Ghana,1994,22.25509,128.4257,Africa
Ghana,1995,22.39609,128.5944,Africa
Ghana,1996,22.54765,128.7672,Africa
Ghana,1997,22.69738,128.8955,Africa
Ghana,1998,22.85303,128.9776,Africa
Ghana,1999,23.00865,129.018,Africa
Ghana,2000,23.17104,129.0109,Africa
Ghana,2001,23.32327,128.9738,Africa
Ghana,2002,23.47061,128.9192,Africa
Ghana,2003,23.6076,128.8432,Africa
Ghana,2004,23.75587,128.7366,Africa
Ghana,2005,23.89845,128.6494,Africa
Ghana,2006,24.04518,128.5485,Africa
Ghana,2007,24.19248,128.4326,Africa
Ghana,2008,24.33014,128.2953,Africa
Ghana,1980,20.88734,125.7317,Africa
Ghana,1981,20.92107,125.8309,Africa
Ghana,1982,20.9527,125.8966,Africa
Ghana,1983,20.98174,125.9283,Africa
Greece,1984,24.20835,129.9645,Europe
Greece,1985,24.24274,129.5064,Europe
Greece,1986,24.24868,129.0916,Europe
Greece,1987,24.26067,128.6944,Europe
Greece,1988,24.29445,128.4442,Europe
Greece,1989,24.33792,128.1744,Europe
Greece,1990,24.36139,127.8997,Europe
Greece,1991,24.39794,127.646,Europe
Greece,1992,24.43087,127.4106,Europe
Greece,1993,24.45173,127.1423,Europe
Greece,1994,24.48214,126.8746,Europe
Greece,1995,24.50314,126.5229,Europe
Greece,1996,24.53248,126.1854,Europe
Greece,1997,24.56323,125.8312,Europe
Greece,1998,24.58858,125.4566,Europe
Greece,1999,24.62485,125.1569,Europe
Greece,2000,24.65409,124.8459,Europe
Greece,2001,24.69536,124.5943,Europe
Greece,2002,24.73157,124.3581,Europe
Greece,2003,24.77047,124.1031,Europe
Greece,2004,24.8148,123.9091,Europe
Greece,2005,24.84957,123.6787,Europe
Greece,2006,24.87347,123.4277,Europe
Greece,2007,24.89717,123.1853,Europe
Greece,2008,24.92026,122.9342,Europe
Greece,1980,24.08765,131.7056,Europe
Greece,1981,24.12624,131.3393,Europe
Greece,1982,24.15597,130.8904,Europe
Greece,1983,24.17237,130.4248,Europe
Grenada,1984,24.40606,125.002,North America
Grenada,1985,24.50783,124.9571,North America
Grenada,1986,24.62475,124.9162,North America
Grenada,1987,24.75666,124.9133,North America
Grenada,1988,24.8882,124.9127,North America
Grenada,1989,25.02804,124.9583,North America
Grenada,1990,25.17063,124.9942,North America
Grenada,1991,25.317,125.0084,North America
Grenada,1992,25.45151,125.0171,North America
Grenada,1993,25.58239,124.994,North America
Grenada,1994,25.70459,124.9877,North America
Grenada,1995,25.80682,124.9909,North America
Grenada,1996,25.91009,124.983,North America
Grenada,1997,25.99494,124.9736,North America
Grenada,1998,26.08856,124.9872,North America
Grenada,1999,26.19033,125.0057,North America
Grenada,2000,26.29778,125.0265,North America
Grenada,2001,26.42088,125.0417,North America
Grenada,2002,26.54267,125.0969,North America
Grenada,2003,26.66401,125.1708,North America
Grenada,2004,26.777,125.2376,North America
Grenada,2005,26.88584,125.3122,North America
Grenada,2006,27.0136,125.3864,North America
Grenada,2007,27.17113,125.4974,North America
Grenada,2008,27.31948,125.6017,North America
Grenada,1980,24.04597,125.0683,North America
Grenada,1981,24.13171,125.0694,North America
Grenada,1982,24.21969,125.0647,North America
Grenada,1983,24.30735,125.0249,North America
Guatemala,1984,23.44,122.355,North America
Guatemala,1985,23.54743,122.1808,North America
Guatemala,1986,23.67025,121.9906,North America
Guatemala,1987,23.78384,121.8231,North America
Guatemala,1988,23.90705,121.6501,North America
Guatemala,1989,24.03159,121.5061,North America
Guatemala,1990,24.16488,121.3884,North America
Guatemala,1991,24.30263,121.2672,North America
Guatemala,1992,24.43747,121.1459,North America
Guatemala,1993,24.58809,121.0306,North America
Guatemala,1994,24.74387,120.8977,North America
Guatemala,1995,24.90045,120.7699,North America
Guatemala,1996,25.05412,120.6364,North America
Guatemala,1997,25.20292,120.5256,North America
Guatemala,1998,25.35308,120.449,North America
Guatemala,1999,25.50237,120.399,North America
Guatemala,2000,25.65081,120.3752,North America
Guatemala,2001,25.7983,120.3628,North America
Guatemala,2002,25.94954,120.3851,North America
Guatemala,2003,26.09578,120.4315,North America
Guatemala,2004,26.23879,120.4994,North America
Guatemala,2005,26.39038,120.5871,North America
Guatemala,2006,26.54244,120.7127,North America
Guatemala,2007,26.69132,120.8344,North America
Guatemala,2008,26.84324,120.9596,North America
Guatemala,1980,22.89971,123.0122,North America
Guatemala,1981,23.06741,122.9101,North America
Guatemala,1982,23.20926,122.7523,North America
Guatemala,1983,23.3296,122.5601,North America
Guinea,1984,20.68589,129.1202,Africa
Guinea,1985,20.73221,129.1962,Africa
Guinea,1986,20.78547,129.2899,Africa
Guinea,1987,20.83604,129.3938,Africa
Guinea,1988,20.89736,129.5087,Africa
Guinea,1989,20.95652,129.6505,Africa
Guinea,1990,21.01443,129.7976,Africa
Guinea,1991,21.07575,129.9373,Africa
Guinea,1992,21.14527,130.0838,Africa
Guinea,1993,21.22004,130.22,Africa
Guinea,1994,21.29019,130.3342,Africa
Guinea,1995,21.36783,130.4474,Africa
Guinea,1996,21.44557,130.5557,Africa
Guinea,1997,21.51949,130.6568,Africa
Guinea,1998,21.60001,130.7629,Africa
Guinea,1999,21.68763,130.8786,Africa
Guinea,2000,21.77557,130.9867,Africa
Guinea,2001,21.86325,131.1133,Africa
Guinea,2002,21.94696,131.2604,Africa
Guinea,2003,22.03484,131.4173,Africa
Guinea,2004,22.11969,131.5868,Africa
Guinea,2005,22.2031,131.7603,Africa
Guinea,2006,22.28621,131.9376,Africa
Guinea,2007,22.36866,132.1088,Africa
Guinea,2008,22.45206,132.2765,Africa
Guinea,1980,20.44329,128.7188,Africa
Guinea,1981,20.51619,128.843,Africa
Guinea,1982,20.58161,128.9523,Africa
Guinea,1983,20.63402,129.0352,Africa
Guinea-Bissau,1984,20.76694,126.5765,Africa
Guinea-Bissau,1985,20.89628,126.8878,Africa
Guinea-Bissau,1986,21.01211,127.1901,Africa
Guinea-Bissau,1987,21.12281,127.4689,Africa
Guinea-Bissau,1988,21.22668,127.7378,Africa
Guinea-Bissau,1989,21.34037,128.0323,Africa
Guinea-Bissau,1990,21.45044,128.2953,Africa
Guinea-Bissau,1991,21.56185,128.5248,Africa
Guinea-Bissau,1992,21.64465,128.662,Africa
Guinea-Bissau,1993,21.71603,128.75,Africa
Guinea-Bissau,1994,21.81184,128.882,Africa
Guinea-Bissau,1995,21.91092,129.0055,Africa
Guinea-Bissau,1996,22.00961,129.1212,Africa
Guinea-Bissau,1997,22.10954,129.2486,Africa
Guinea-Bissau,1998,22.15294,129.268,Africa
Guinea-Bissau,1999,22.21341,129.3284,Africa
Guinea-Bissau,2000,22.31093,129.4397,Africa
Guinea-Bissau,2001,22.38076,129.5119,Africa
Guinea-Bissau,2002,22.44935,129.6245,Africa
Guinea-Bissau,2003,22.52072,129.7746,Africa
Guinea-Bissau,2004,22.59053,129.926,Africa
Guinea-Bissau,2005,22.66677,130.1029,Africa
Guinea-Bissau,2006,22.74922,130.3005,Africa
Guinea-Bissau,2007,22.83426,130.525,Africa
Guinea-Bissau,2008,22.92809,130.7627,Africa
Guinea-Bissau,1980,20.40513,125.8832,Africa
Guinea-Bissau,1981,20.49294,126.028,Africa
Guinea-Bissau,1982,20.59179,126.2188,Africa
Guinea-Bissau,1983,20.675,126.3773,Africa
Guyana,1984,23.95368,122.2718,South America
Guyana,1985,24.01087,122.2727,South America
Guyana,1986,24.07125,122.2988,South America
Guyana,1987,24.13336,122.3229,South America
Guyana,1988,24.18794,122.3515,South America
Guyana,1989,24.2377,122.3925,South America
Guyana,1990,24.29163,122.4111,South America
Guyana,1991,24.35736,122.4698,South America
Guyana,1992,24.44279,122.5485,South America
Guyana,1993,24.5558,122.6392,South America
Guyana,1994,24.69073,122.7782,South America
Guyana,1995,24.83792,122.9095,South America
Guyana,1996,25.00096,123.0323,South America
Guyana,1997,25.18308,123.1646,South America
Guyana,1998,25.34085,123.2942,South America
Guyana,1999,25.49595,123.4008,South America
Guyana,2000,25.65099,123.6202,South America
Guyana,2001,25.79045,123.8592,South America
Guyana,2002,25.90456,124.0295,South America
Guyana,2003,26.01162,124.1914,South America
Guyana,2004,26.1049,124.3252,South America
Guyana,2005,26.19419,124.5611,South America
Guyana,2006,26.28613,124.7639,South America
